"","name","type","lon","lat","address","zip"
"961","VOI Unterkulm","voi",8.1136257,47.3107455,"Böhlerstrasse 2","5726"
"962","VOI Wabern","voi",7.4523149,46.9286391,"Seftigenstrasse 259","3084"
"963","VOI Wangen a. Aare","voi",7.6554199,47.23393,"Vorstadt 14","3380"
"964","VOI Wichtrach","dmp",7.5753497,46.850993,"Dorfplatz 1","3114"
"965","VOI Wilderswil","voi",7.8690846,46.6660645,"Hauptstrasse 27","3812"
"966","VOI Wollerau","voi",8.7226776,47.1964428,"Wächlenstrasse 1","8832"
"967","VOI Zürich - Grünau","voi",8.4863988,47.3963402,"Grünauring 37","8064"
"968","VOI Zürich - Hönggerstrasse","voi",8.5184213,47.3952404,"Hönggerstrasse 117","8037"
"969","VOI Zürich - In der Ey","voi",8.4928295,47.3705108,"Letzigraben 239","8047"
"970","VOI Zürich - Leimbach","voi",8.5153194,47.3297396,"Ankenweid 10","8041"
"971","VOI Zürich - Paradies","voi",8.5294762,47.3347241,"Paradiesstrasse 3","8038"
"972","VOI Zürich - Witikon","voi",8.5939597,47.3599907,"Loorenstrasse 35","8053"
"973","Vacallo-Pizzamigli","pica",9.0372212,45.8432895,"Via del Breggia 13","6833"
"974","Vallorbe","m",6.3777456,46.7117213,"Grand-Rue 23","1337"
"975","Verbano","shell",8.8175123,46.1749324,"Via Rinaldo Simen","6648"
"976","Verbier","m",7.2232795,46.0966164,"Les Arcades","1936"
"977","Vernier - Arcenter","m",6.0812106,46.2151057,"Route de Peney 2-4","1214"
"978","Vernier Outlet","spez",6.0869554,46.2170639,"Route de Vernier 184","1214"
"979","Versoix","mig",6.1658024,46.2797694,"Chemin Jean-Baptiste Vandelle 1","1290"
"980","Vevey - Midi Coindet","mm",6.8401817,46.4636235,"Av. Gustave Coindet 11","1800"
"981","Vevey Des 2 Gares","m",6.8421961,46.464429,"Rue des Moulins 5 b","1800"
"982","Vezia","pica",8.9366277,46.0212226,"Via S. Gottardo 5b","6943"
"983","Villars-Ste-Croix","mgls",6.5589149,46.5663916,"Route de Cossonay 3","1029"
"984","Villars-s/Glâne - Cormanon","m",7.1335773,46.7937778,"Rue du centre 4","1752"
"985","Villars-sur-Glâne","mgls",7.1228992,46.7988222,"rte de Moncor 8","1752"
"986","Villars-sur-Ollon","dmp",7.0441609,46.3012515,"Rue Centrale 99","1884"
"987","Vionnaz","dmp",6.8985242,46.3135922,"Route du Léman 33","1895"
"988","Visp","mm",7.8798626,46.2929559,"Brückenweg 10","3930"
"989","Volketswil","mm",8.6805761,47.3884116,"Im Zentrum 18","8604"
"990","Volketswil","mgls",8.6740561,47.3807417,"Industriestrasse 20a","8604"
"991","Volketswil - Bike World","spez",8.6777467,47.3799138,"Industriestrasse 22","8604"
"992","Volketswil Fachmärkte","fm",8.6752451,47.3800454,"Industriestrasse 20","8604"
"993","Volketswil Provisorium","m",8.6806351,47.3884578,"Im Zentrum 18","8604"
"994","Vétroz","dmp",7.259816,46.2154523,"Rue de la Lizerne 7","1963"
"995","Wabern","mgls",7.4580293,46.9235631,"Seftigenstrasse 350","3084"
"996","Wabern - Chly Wabere","mm",7.4597094,46.9225103,"Seftigenstrasse 368","3084"
"997","Wald","shell",8.9118624,47.2737533,"Rütistrasse 29","8636"
"998","Wald ZH","m",8.9147079,47.2748553,"Bahnhofstrasse 20","8636"
"999","Walenstadt","m",9.3135977,47.1219487,"Bahnhofstrasse 27","8880"
"1000","Walke","m",9.2977832,47.392741,"Walke 39","9100"
"1001","Wallisellen","m",8.5916082,47.4134998,"Bahnhofstrasse 30","8304"
"1002","Wallisellen - Glattzentrum","mmm",8.5960556,47.4084534,"Neue Winterthurerstrasse 99","8304"
"1003","Wallisellen - Husacherstr.","mgls",8.6019195,47.4081074,"Husacherstrasse 2","8304"
"1004","Wattwil","mm",9.0881625,47.2984452,"Bahnhofstrasse 19","9630"
"1005","Weggis","dmp",8.4262019,47.0337353,"Luzernerstrasse 44","6353"
"1006","Weinfelden","mgls",9.1047495,47.562973,"Dufourstrasse 14","8570"
"1007","Weinfelden - Rösslifelsen","mm",9.1110836,47.5674427,"Amriswilerstrasse 12","8570"
"1008","Weinfelden Weststrasse","m",9.094288,47.56718,"Weststrasse 27/29","8570"
"1009","Wettingen","mig",8.3148527,47.4607588,"Güterstrasse 8","5430"
"1010","Wettingen - Landstrasse","mm",8.3247051,47.4671228,"Landstrasse 69","5430"
"1011","Wetzikon - Züri-Oberland-Märt","mmm",8.7996977,47.3276616,"Bahnhofstrasse 151","8620"
"1012","Wetzikon-Kempten","mig",8.8055078,47.3328932,"Mühlenbühlstrasse 3","8623"
"1013","Widnau - Rhydorf-Center","mm",9.6288579,47.4077549,"Bahnhofstrasse 2","9443"
"1014","Wil - Toggenburgerstr.","mgls",9.0490099,47.4555682,"Toggenburgerstrasse 129","9500"
"1015","Wil - Zürcherstrasse","soca",9.040829,47.4644708,"Zürcherstrasse 7","9500"
"1016","Wil Larag","fm",9.0467972,47.4560847,"Churfirstenstrasse 54","9501"
"1017","Wil SG","mm",9.0423748,47.4628222,"Obere Bahnhofstrasse 5","9500"
"1018","Wildegg","m",8.1663545,47.4164275,"Bruggerstrasse 11 c","5103"
"1019","Wilderswil","mgls",7.8698481,46.6683954,"Gsteigstrasse 6","3812"
"1020","Willisau - Chrüzhof","m",7.9941804,47.122768,"Ettiswilerstrasse 14","6130"
"1021","Windisch","m",8.2125524,47.4750596,"Bachmattstrasse 35","5210"
"1022","Windisch","mgls",8.2125241,47.4823667,"Zürcherstrasse 3","5210"
"1023","Winterthur","mgls",8.68038,47.5157999,"Wülflingerstrasse 393","8408"
"1024","Winterthur - Bike World","spez",8.7211386,47.4984656,"Zürcherstrasse 1+3","8400"
"1025","Winterthur - Blumenau","m",8.711992,47.5068665,"Wülflingerstrasse 71","8400"
"1026","Winterthur - Deutweg","m",8.7402503,47.4947417,"Pflanzschulstrasse 9","8400"
"1027","Winterthur - Grüzepark I","fm",8.7618234,47.4976366,"Industriestrasse 44","8404"
"1028","Winterthur - Grüzepark II","fm",8.7616791,47.4982409,"Industriestrasse 43","8404"
"1029","Winterthur - Hegi","m",8.7721562,47.5042465,"Hintermühlenstrasse 4","8409"
"1030","Winterthur - Neuwiesen","mmm",8.720993,47.4991427,"Strickerstrasse 3","8400"
"1031","Winterthur - Obertor","m",8.7317613,47.5003636,"Stadthausstrasse 31","8400"
"1032","Winterthur - Oberwinterthur","mm",8.7587494,47.5112274,"Guggenbühlstrasse 1","8404"
"1033","Winterthur - Oberwinterthur","mig",8.7606407,47.5082644,"Frauenfelderstrasse 23","8404"
"1034","Winterthur - Rosenberg","mm",8.7198648,47.5183138,"Schaffhauserstrasse 152","8400"
"1035","Winterthur - Rosenberg","shell",8.7199374,47.5187243,"Schaffhauserstrasse 152","8400"
"1036","Winterthur - Seen","mm",8.7623465,47.485586,"Hinterdorfstrasse 40","8405"
"1037","Winterthur - Töss","m",8.7064972,47.491878,"Zürcherstrasse 102","8406"
"1038","Winterthur - Wülflingen","m",8.6937262,47.5108438,"Lindenplatz 1","8408"
"1039","Winterthur - Zürcherstrasse 48","mgls",8.7126522,47.4956333,"Zürcherstrasse 48","8406"
"1040","Winterthur Bahnhof","mig",8.7247052,47.501194,"Bahnhofplatz 15/17","8400"
"1041","Winterthur In der Au","mgls",8.7049215,47.4847801,"In der Au 2","8406"
"1042","Winterthur-Seen","soca",8.7550989,47.4871078,"Tösstalstrasse 205","8405"
"1043","Wittenbach","m",9.3792487,47.4620188,"Romanshorner Strasse 80-86","9300"
"1044","Wittenbach","mgls",9.3998277,47.4542732,"St. Gallerstrasse 47","9300"
"1045","Wohlen","mm",8.2724163,47.3493209,"Bahnhofstrasse 7","5610"
"1046","Wolhusen - Dorfmärt","mm",8.0705934,47.0560514,"Entlebucherstr. 36","6110"
"1047","Wollerau Märt Roospark","m",8.7214742,47.1920378,"Roosstrasse 23","8832"
"1048","Wollerau-Fuchsberg","mig",8.7519434,47.1963778,"Autobahnraststätte A3 Fuchsberg","8832"
"1049","Worb","mm",7.5649883,46.9266974,"Richigenstrasse 1","3076"
"1050","Wädenswil","mmm",8.6675403,47.2290738,"Oberdorfstrasse 27-31","8820"
"1051","Wädenswil - Seestrasse","soca",8.6604111,47.2378305,"Seestrasse 198","8820"
"1052","Wädenswil A3","shell",8.661054,47.2208937,"A3 Herrlisberg","8820"
"1053","Wädenswil Zürisee Center","fm",8.6366175,47.2352197,"Rütistrasse 1","8820"
"1054","Würenlos","shell",8.3478307,47.4387272,"Autobahntankstelle A1 / Wald","5436"
"1055","Würenlos","shell",8.3470673,47.4382745,"Autobahntankstelle A1/ Limmat","5436"
"1056","Würenlos - Autobahnraststätte","m",8.3477882,47.4385656,"Shopping - Brücke A1","5436"
"1057","Yverdon","shell",6.6494873,46.7647855,"route de Lausanne 20","1400"
"1058","Yverdon - Métropole","mmm",6.6357622,46.7812351,"Rue de Neuchâtel 3","1400"
"1059","Yverdon Sud","m",6.6501591,46.7665642,"Rue de Lausanne 10","1400"
"1060","Yvonand","dmp",6.743063,46.7996515,"Rue des Vergers","1462"
"1061","Zell","m",7.9282486,47.1371898,"Zelgmatte 2","6144"
"1062","Zermatt","mm",7.7481512,46.0217113,"Hofmattstrasse 12","3920"
"1063","Zofingen","mm",7.9421429,47.2914999,"Aarburgerstrasse 5","4800"
"1064","Zollikofen","m",7.4570099,46.9933993,"Bernstrasse 103","3052"
"1065","Zollikofen","soca",7.4629968,47.0042506,"Bernstrasse 222","3052"
"1066","Zollikon - Dorf","m",8.5760777,47.3377789,"Rotfluhstrasse 100","8702"
"1067","Zollweiden","dmp",7.6178528,47.5224322,"Baselstrasse 71","4142"
"1068","Zuchwil","m",7.5600061,47.2033261,"Hauptstrasse 60-62","4528"
"1069","Zuchwil","shell",7.5507454,47.2054043,"Luzernstrasse 4","4528"
"1070","Zug","mgls",8.4840329,47.1825071,"Chollerstrasse 1","6300"
"1071","Zug - Grabenstrasse","m",8.5151671,47.1652634,"Grabenstrasse 5","6300"
"1072","Zug - Metalli","mm",8.5170162,47.1732432,"Baarerstrasse 22","6300"
"1073","Zug Herti","m",8.505821,47.1780404,"Hertizentrum 10","6300"
"1074","Zumikon","m",8.6193207,47.3364667,"Dorfstrasse 17","8126"
"1075","Zuzwil","m",9.1124966,47.47228,"Herbergstrasse 17","9524"
"1076","Zuzwil","mgls",9.1074379,47.4688349,"St. Gallerstrasse 22","9524"
"1077","Zweisimmen","mm",7.3712741,46.5539847,"Saanenstrasse","3770"
"1078","Zwingen","mgls",7.5379942,47.4391541,"Reckholdstrasse 2","4222"
"1079","Zürich - Affoltern","mm",8.5082588,47.4202196,"Jonas-Furrer-Strasse 21","8046"
"1080","Zürich - Affoltern","mig",8.5075744,47.4211165,"S-Bahn Riedenhaldenstrasse","8046"
"1081","Zürich - Airport","mm",8.5626585,47.4502749,"Flughafen Zürich AG","8058"
"1082","Zürich - Albisriederplatz","m",8.5086822,47.3792702,"Badenerstrasse 376","8004"
"1083","Zürich - Albisriederstrasse","voi",8.493271,47.3780898,"Albisriederstrasse 253","8047"
"1084","Zürich - Altstetten M-Express","m",8.4874695,47.3915091,"Hohlstrasse 600","8048"
"1085","Zürich - Altstetten Neumarkt","mmm",8.4875256,47.3882886,"Altstetterstrasse 145","8048"
"1086","Zürich - Bahnhof Enge","m",8.5310653,47.3638859,"Tessinerplatz 10","8002"
"1087","Zürich - Birmensdorferstr.","mgls",8.4942763,47.3673493,"Birmensdorferstrasse 517","8055"
"1088","Zürich - Blumen Bellaria","spez",8.5285264,47.3471878,"Mutschellenstrasse 137","8038"
"1089","Zürich - Brunaupark","mm",8.5180694,47.3582422,"Giesshübelstrasse 65","8045"
"1090","Zürich - Burgwies","m",8.5715375,47.3576581,"Forchstrasse 260","8008"
"1091","Zürich - City","mmm",8.5365345,47.3754488,"Löwenstrasse 31-35","8001"
"1092","Zürich - Flurstr.","mgls",8.492102,47.3812756,"Flurstrasse 95","8047"
"1093","Zürich - Furttal","shell",8.5026175,47.4211082,"Wehntalerstrasse 586c","8046"
"1094","Zürich - HB Sihlquai","m",8.5357604,47.3785227,"Sihlpassage","8004"
"1095","Zürich - Hardau","shell",8.5100871,47.3813081,"Bullingerstrasse 73","8004"
"1096","Zürich - Hauptbahnhof","m",8.5405815,47.3783386,"Hauptbahnhof","8001"
"1097","Zürich - Hauptbahnhof","mig",8.5409704,47.3780852,"Hauptbahnhof","8001"
"1098","Zürich - Herdern","spez",8.5073829,47.3898548,"Pfingstweidstrasse 101","8005"
"1099","Zürich - Hohlstrasse","soca",8.4911591,47.3905311,"Hohlstrasse 544","8048"
"1100","Zürich - Hornegg","shell",8.5584899,47.3522083,"Horneggstrasse 3","8008"
"1101","Zürich - Höngg","m",8.4973707,47.403841,"Regensdorferstrasse 20","8049"
"1102","Zürich - Höschgasse","m",8.5541223,47.3585563,"Seefeldstrasse 111-113","8008"
"1103","Zürich - Kreuzplatz","mm",8.5537771,47.3645091,"Kreuzplatz 20","8008"
"1104","Zürich - Leimbach Sihlbogen","m",8.5189546,47.3362301,"Leimbachstrasse 23","8041"
"1105","Zürich - Limmatplatz","mmm",8.5310561,47.385379,"Limmatstrasse 152","8005"
"1106","Zürich - Manegg","soca",8.5193259,47.3405316,"Allmendstrasse 121","8041"
"1107","Zürich - Niederdorf M-Express","m",8.544099,47.3743798,"Mühlegasse 11","8001"
"1108","Zürich - Oerlikon Neumarkt","mm",8.5427022,47.410559,"Hofwiesenstrasse 350-354","8050"
"1109","Zürich - Oerlikon Pop-Up Store","fm",8.5443472,47.4098304,"Nansenstrasse 21","8050"
"1110","Zürich - Puls 5 M-Express","m",8.5185536,47.3913363,"Hardturmstrasse 11","8005"
"1111","Zürich - Pünt","m",8.4858095,47.3751082,"Albisriederstrasse 365","8047"
"1112","Zürich - Rautistrasse","shell",8.4942078,47.3803768,"Rautistrasse 12","8047"
"1113","Zürich - Rigiplatz","m",8.5487676,47.3862231,"Winterthurerstrasse 2-4","8006"
"1114","Zürich - Schaffhauserplatz","m",8.5384895,47.392636,"Schaffhauserstrasse 75","8057"
"1115","Zürich - Schmiede Wiedikon","m",8.5204177,47.3702468,"Birmensdorferstrasse 140","8003"
"1116","Zürich - Schwamendingen","m",8.5725326,47.4038478,"Winterthurerstrasse 524","8051"
"1117","Zürich - Seebach","mm",8.54861,47.4193716,"Schaffhauserstrasse 470","8052"
"1118","Zürich - ShopVilleMärt","m",8.54007,47.3772377,"Shop Ville","8001"
"1119","Zürich - Sihlcity Outdoor","spez",8.5230881,47.3570168,"Kalanderplatz 1","8045"
"1120","Zürich - Sihlquai","mgls",8.5319665,47.3858886,"Sihlquai 155","8005"
"1121","Zürich - Stadelhofen","m",8.5478721,47.3654727,"Falkenstrasse 19 - 21","8008"
"1122","Zürich - Stockerstrasse M-Express","m",8.5340278,47.3682475,"Stockerstrasse 47","8002"
"1123","Zürich - Thurgauerstrasse","mgls",8.5563319,47.419783,"Thurgauerstrasse 100","8052"
"1124","Zürich - Toblerplatz","m",8.5593819,47.3795452,"Toblerstrasse 73","8044"
"1125","Zürich - Triemli","soca",8.4966028,47.3684974,"Birmensdorferstrasse 484","8055"
"1126","Zürich - Waffenplatz","mig",8.5264079,47.3594773,"Waffenplatzstrasse 40","8002"
"1127","Zürich - Wengihof","m",8.5230687,47.3749444,"Wengistrasse 7","8004"
"1128","Zürich - Wiedikon M-Märt","mm",8.5085226,47.3699977,"Birmensdorferstrasse 320","8055"
"1129","Zürich - Wipkingen","m",8.5291765,47.3938846,"Scheffelstrasse 3","8037"
"1130","Zürich - Witikon-Zentrum","mm",8.5857236,47.359265,"Witikonerstrasse 293","8053"
"1131","Zürich - Wollishofen","mm",8.5301409,47.3445909,"Etzelstrasse 3","8038"
"1132","Zürich-Langstrasse Take Away","mta",8.5279288,47.3798263,"Langstrasse 134","8004"
"1133","fresh Zürich - Löwenstrasse","mta",8.5348286,47.373207,"Löwenstrasse 2","8000"
